862	121	5
780	497	2
221	1073	4
521	393	3
389	404	5
144	4	4
130	564	4
655	684	3
536	80	2
786	125	4
551	802	4
798	220	3
813	243	3
201	184	3
307	154	5
399	1246	1
401	147	2
634	109	4
276	840	3
299	67	2
62	188	3
603	181	5
618	420	3
588	132	5
854	174	3
831	100	4
514	425	5
913	531	2
615	509	4
239	509	5
215	204	3
301	426	4
158	273	3
254	662	4
733	245	3
234	606	5
893	405	5
130	366	5
503	529	2
102	88	3
682	174	4
870	198	4
323	319	2
296	186	3
466	895	3
720	304	4
828	382	3
473	321	2
655	1560	2
151	761	3
151	736	4
393	964	2
757	323	3
326	780	2
429	428	4
85	269	3
434	815	4
561	51	3
632	95	5
639	796	1
864	732	4
90	1206	2
254	573	2
280	322	4
407	211	4
79	257	3
669	340	4
189	60	3
622	204	3
659	609	4
246	444	4
804	187	4
650	229	2
379	517	4
5	79	3
303	423	4
303	26	4
416	276	3
152	133	5
59	663	4
843	860	3
51	173	5
499	181	3
18	735	4
228	886	1
846	376	2
271	356	4
682	399	4
847	216	3
557	257	2
551	684	5
723	178	3
334	856	4
415	483	5
276	549	3
135	234	4
236	203	4
28	70	4
606	111	4
788	71	3
537	423	2
468	297	4
432	93	2
533	508	4
94	380	3
387	219	2
623	504	3
194	1207	1
892	54	3
217	586	2
804	951	3
658	56	5
468	963	5
717	126	5
124	550	4
456	505	4
815	183	5
303	729	3
650	495	3
749	496	5
380	515	4
450	181	4
930	235	2
64	419	2
826	265	5
197	720	2
7	12	5
705	393	4
429	1209	3
236	28	4
222	806	4
225	245	2
284	900	4
883	64	4
344	169	5
810	289	5
622	41	3
821	56	5
85	427	3
784	272	4
854	735	3
314	1297	4
222	54	4
345	172	4
622	22	4
745	125	5
397	480	5
65	393	4
774	550	2
453	50	5
13	290	4
580	343	5
417	212	1
843	443	4
318	423	5
930	871	3
159	948	2
499	153	4
919	660	4
913	498	3
925	678	3
749	56	2
882	692	4
455	289	3
312	503	5
256	471	5
673	528	5
455	181	4
374	117	5
655	1232	3
276	1407	1
459	291	4
768	628	3
552	336	3
459	1060	1
73	81	5
592	432	1
226	508	4
731	648	4
624	475	4
313	502	3
472	4	3
833	802	1
862	496	5
334	514	4
899	135	4
731	143	5
68	7	3
655	636	3
912	483	5
788	286	5
548	164	5
477	794	4
385	521	3
454	588	3
326	646	2
7	91	3
436	219	5
727	132	2
92	258	4
7	441	2
825	566	5
328	903	3
613	12	5
766	99	3
870	802	3
911	185	5
311	222	4
194	181	3
110	340	3
629	153	5
343	200	2
429	537	4
315	531	5
574	302	4
650	223	3
416	354	4
234	515	5
87	300	3
13	787	3
248	96	4
574	270	3
669	408	5
710	99	4
398	234	4
921	122	2
677	101	5
479	118	3
756	225	1
235	520	4
95	69	5
48	210	3
934	86	3
913	741	4
311	1041	3
379	339	3
416	338	3
200	294	4
184	582	4
524	558	4
830	29	1
642	132	3
720	268	4
901	257	4
1	227	4
342	792	3
880	410	4
407	185	5
682	41	3
542	191	5
219	347	1
884	736	3
303	164	4
295	378	4
244	949	4
634	222	3
343	52	5
606	186	5
151	97	5
896	482	3
839	130	3
787	690	5
749	101	4
882	173	5
233	12	2
64	77	3
655	1198	3
387	943	4
219	906	4
303	1267	3
360	474	5
328	347	5
314	735	5
606	117	4
393	831	1
345	378	4
250	991	2
13	45	3
24	127	5
219	855	5
480	863	4
543	651	3
390	754	4
606	83	5
914	387	3
756	122	1
655	57	3
222	278	2
268	169	5
328	540	3
523	575	4
509	309	2
587	270	4
731	64	5
454	1190	3
92	841	3
913	474	5
618	214	2
844	89	3
620	859	4
414	678	1
933	135	4
123	9	5
548	156	5
297	1007	4
11	449	3
664	173	4
870	746	3
157	273	5
311	654	3
537	330	2
391	131	2
835	1063	4
782	1668	3
747	129	5
662	285	5
694	98	5
103	144	4
758	1527	3
457	388	2
664	81	5
496	825	3
305	186	4
394	391	4
429	280	2
916	739	3
216	302	5
758	297	4
749	240	1
585	1005	4
879	1284	3
666	206	4
51	603	3
748	4	4
157	293	5
75	460	5
259	117	4
302	328	3
21	989	3
714	257	3
800	125	3
523	430	4
337	106	2
864	231	3
605	288	5
601	96	2
650	551	3
385	8	5
601	1079	3
239	659	3
246	41	2
766	482	3
693	127	4
942	234	4
892	1091	2
269	48	5
608	469	3
58	172	5
700	96	4
641	50	3
188	240	1
881	215	3
150	151	4
582	472	4
828	960	5
380	744	3
390	258	5
778	738	1
772	323	4
526	277	2
5	225	2
75	685	4
312	481	5
299	517	4
11	504	3
417	169	3
717	293	5
92	747	4
463	475	3
350	1	4
437	95	4
655	650	3
344	272	5
222	276	5
554	174	5
158	410	3
381	705	5
269	293	3
303	260	3
442	100	2
542	585	2
271	235	3
825	871	3
86	289	3
458	187	5
496	607	3
7	231	3
457	727	4
577	465	4
417	178	3
405	525	1
112	310	4
682	959	4
389	142	3
505	203	4
896	483	3
764	15	4
887	472	4
485	288	3
38	393	5
178	433	4
486	1120	3
47	321	4
749	1013	1
828	923	3
566	56	4
62	1018	3
276	88	3
178	410	4
296	1009	3
96	479	4
753	898	4
551	728	2
361	705	5
366	218	3
455	97	5
929	433	2
566	387	4
168	546	3
184	514	5
396	678	3
227	240	1
198	100	1
23	381	4
429	702	5
934	195	4
416	1139	3
346	967	2
601	436	4
3	345	3
239	89	4
453	55	4
547	302	5
617	452	1
321	855	3
267	12	5
339	806	4
152	80	5
807	451	5
25	23	4
864	609	3
653	152	2
870	631	2
660	164	2
629	194	5
877	739	4
505	648	4
351	898	5
586	231	3
543	200	4
788	205	4
472	73	4
422	235	2
204	170	5
459	15	4
919	953	3
553	496	3
846	509	4
391	264	1
183	226	3
612	604	4
486	285	5
224	620	3
192	1171	2
429	627	2
299	285	5
409	1541	4
198	185	3
342	1014	1
69	174	5
70	109	3
828	702	2
181	235	1
435	95	3
365	742	3
837	275	4
152	120	2
698	284	1
382	756	3
615	1192	4
486	129	4
432	181	5
534	756	4
886	64	5
532	492	4
234	523	4
207	1226	2
881	243	2
159	1013	4
639	1193	4
454	100	4
399	174	3
835	157	4
393	576	3
292	249	3
221	623	3
833	302	3
665	328	4
916	155	2
554	527	4
704	180	4
478	15	5
545	79	4
759	748	4
177	294	4
218	288	2
868	90	3
203	477	4
421	333	4
416	98	5
120	252	3
267	498	5
110	566	4
881	511	5
840	135	5
804	554	2
18	489	4
201	558	2
548	978	2
894	1462	3
848	945	5
92	123	2
905	302	5
210	832	3
24	151	5
400	269	4
709	2	4
541	258	4
234	638	4
629	4	3
666	855	4
207	216	5
504	215	4
187	660	5
200	265	5
100	1238	2
804	135	3
684	64	4
90	1194	4
822	588	2
490	100	3
567	608	4
194	127	5
468	471	3
655	176	2
271	742	3
496	183	2
450	1107	4
551	31	4
535	204	5
876	318	5
339	99	4
154	50	5
782	347	1
756	423	3
589	272	5
94	576	2
417	23	3
151	1101	4
160	285	4
595	1009	4
429	549	4
18	427	5
361	466	4
870	1041	2
128	423	4
60	673	4
854	125	3
643	215	3
253	298	3
293	559	2
307	708	4
409	89	5
493	262	3
308	1118	4
130	816	5
12	96	4
76	200	5
503	182	3
465	175	5
102	181	2
130	12	4
370	433	3
880	342	3
186	250	1
450	49	5
158	566	3
387	198	4
913	57	4
883	922	5
399	5	3
757	684	4
373	172	5
465	50	4
118	32	5
815	483	5
880	366	2
756	1149	5
262	923	4
901	28	5
794	137	5
889	89	4
406	176	5
6	491	4
325	835	5
736	1388	5
551	202	4
555	546	3
496	1229	1
373	190	5
693	144	4
557	289	4
671	568	5
671	29	3
679	95	3
556	988	1
783	269	4
870	211	3
1	86	5
276	383	2
70	755	3
13	585	4
608	1039	5
642	417	3
293	89	5
490	292	3
921	322	3
940	209	4
338	56	3
790	609	2
933	1	3
930	690	3
474	461	5
450	180	4
698	945	2
42	38	3
936	323	3
773	200	4
727	235	3
264	219	5
406	921	4
666	651	5
190	930	2
130	158	5
1	72	4
234	216	3
409	135	5
889	210	4
340	71	5
254	199	4
643	233	4
897	172	4
936	268	4
868	158	1
262	699	5
880	794	4
334	257	4
694	1269	5
454	693	2
594	744	3
244	1209	3
637	9	1
201	654	3
752	269	5
618	288	3
566	1193	5
653	157	5
253	1404	3
374	173	3
878	1121	2
476	435	3
327	219	4
758	1019	4
342	182	5
661	69	4
276	825	3
326	429	5
402	748	3
724	909	1
806	117	2
311	71	4
468	238	3
346	215	3
406	404	5
178	984	2
308	792	3
918	495	3
889	290	2
249	7	5
808	325	1
90	475	3
201	182	4
7	528	5
276	367	3
640	202	5
632	685	2
363	651	3
896	774	3
625	204	3
181	15	3
758	765	2
425	227	4
394	50	5
673	896	5
305	464	3
45	826	3
804	219	3
181	882	1
533	48	4
748	181	4
567	257	3
356	288	4
251	596	3
845	303	1
136	19	4
110	64	4
7	177	4
271	659	3
405	1180	1
840	503	4
695	991	5
796	1119	4
611	896	3
343	198	4
532	763	5
131	14	5
655	279	3
328	121	4
332	313	5
280	218	4
589	307	1
363	652	4
23	162	3
205	326	4
416	159	1
308	177	5
693	499	4
714	9	3
848	423	4
592	350	4
22	204	5
728	15	4
374	279	4
758	200	5
721	1296	3
625	212	3
145	1102	1
833	168	5
749	140	3
733	546	1
345	385	3
279	273	2
265	7	2
351	750	5
194	52	4
592	118	3
280	380	2
566	240	3
268	402	1
642	470	4
804	204	4
650	1126	4
311	468	4
873	750	3
326	386	5
363	658	3
472	227	5
798	202	2
506	951	3
398	283	3
521	241	4
176	508	3
661	140	3
399	284	2
38	155	5
62	704	2
299	185	3
758	96	5
330	121	4
622	1078	3
123	504	5
928	876	5
291	69	5
305	222	2
443	644	3
270	230	3
868	69	2
203	1	3
919	31	3
207	143	4
327	255	3
18	603	3
677	471	4
271	148	3
907	235	4
497	416	2
18	212	5
429	356	3
878	690	2
128	182	4
279	291	3
130	894	4
456	187	4
367	183	5
699	277	3
732	690	5
195	67	2
579	326	3
539	19	5
646	352	1
694	179	4
6	405	1
460	151	3
604	200	1
456	578	2
670	98	2
229	896	4
326	173	5
807	254	4
268	652	4
846	488	5
14	524	5
533	988	2
500	1469	1
405	661	3
166	243	3
904	300	4
347	77	5
523	549	4
218	516	5
429	176	3
885	210	5
606	427	4
181	125	3
466	354	2
802	217	3
707	496	3
92	709	2
664	631	4
393	255	4
150	278	2
606	273	4
109	239	4
23	414	3
167	1126	5
747	154	3
437	292	5
625	385	4
393	544	3
670	199	4
330	527	3
910	288	3
1	248	4
459	148	5
442	7	4
796	200	5
92	727	4
658	151	5
234	505	4
327	919	5
877	326	4
144	153	5
848	151	4
256	546	4
543	709	3
405	528	1
908	216	3
840	272	4
344	472	3
463	268	4
516	194	4
739	969	1
455	463	4
406	462	5
194	199	4
445	325	1
938	127	5
784	286	3
890	436	3
596	895	3
758	50	4
436	327	5
303	574	1
537	311	3
292	408	4
76	129	3
370	443	5
650	1474	3
893	151	4
758	482	5
407	288	4
181	1380	1
766	607	1
311	183	5
6	213	4
248	234	4
527	209	4
748	175	5
5	399	3
805	212	3
758	480	5
293	14	3
405	562	1
176	325	3
429	155	2
698	9	3
128	197	4
330	257	5
288	178	5
218	164	3
393	997	1
619	161	4
308	58	3
327	1007	4
58	433	5
537	26	3
72	1051	4
682	12	5
846	1133	2
25	692	4
125	205	5
533	313	5
776	132	3
770	244	4
429	1224	2
233	371	5
487	56	4
894	900	3
442	144	4
642	1473	4
890	674	3
436	143	2
425	168	5
500	59	4
457	173	5
269	1073	3
385	218	2
733	130	2
619	1016	4
94	467	4
682	49	3
716	724	4
109	216	3
798	432	4
484	463	4
548	1016	4
313	162	3
15	291	3
931	315	5
758	1135	2
565	509	4
577	241	5
894	319	4
339	218	3
561	405	2
625	1020	3
447	288	4
274	211	5
498	922	5
916	106	3
304	328	3
624	249	3
321	32	3
935	127	4
286	167	5
232	133	4
486	299	1
727	43	3
648	107	4
587	330	3
60	699	4
754	243	1
117	358	4
95	432	3
110	1250	3
211	205	5
634	1067	4
555	285	5
409	514	5
70	168	4
207	410	3
332	1150	3
201	1227	1
525	596	4
314	939	4
907	83	5
913	419	5
654	238	4
42	99	5
798	944	4
846	1248	4
213	133	3
276	447	4
758	654	4
864	173	5
805	65	3
15	744	4
258	690	4
506	530	5
814	672	3
453	655	3
642	245	4
497	222	3
85	641	4
652	333	4
27	123	5
286	232	4
543	1073	3
201	124	3
758	124	5
486	324	4
624	870	4
758	20	4
234	605	3
796	550	3
389	347	4
916	221	4
426	671	4
708	846	2
653	237	2
524	559	3
56	151	4
526	285	5
788	97	3
943	1228	3
561	603	4
299	971	2
11	717	2
502	358	4
734	313	4
709	164	3
245	94	2
18	923	5
489	310	4
524	1044	4
14	70	1
410	748	2
708	326	4
773	235	4
727	22	4
381	514	5
279	998	5
48	56	3
920	302	4
393	111	3
684	477	5
354	321	2
653	186	5
279	433	4
181	292	1
829	1193	4
286	181	3
264	320	4
57	760	2
934	83	4
25	228	4
239	489	5
234	596	2
425	218	3
92	702	3
194	636	2
916	1401	3
456	3	4
126	319	2
415	195	5
711	172	5
489	908	5
466	183	3
461	319	3
342	606	5
498	430	4
114	180	3
762	111	2
71	346	4
663	410	3
23	175	5
234	588	3
435	29	3
618	550	3
197	690	3
313	428	3
303	709	5
95	357	4
360	326	3
387	102	3
933	9	3
18	492	4
678	222	3
749	845	3
909	14	4
577	932	3
851	330	3
489	243	4
746	431	5
303	577	3
889	1097	3
639	51	2
1	235	5
325	655	4
655	297	4
59	277	4
116	260	2
668	269	5
328	572	3
597	742	4
842	270	5
401	511	2
194	629	3
472	181	5
169	300	5
305	529	5
896	478	5
771	83	5
805	576	4
358	1021	5
760	50	3
535	518	5
936	678	3
600	210	4
49	396	4
405	645	1
837	9	3
49	289	4
101	7	3
13	180	5
814	358	2
335	678	3
773	887	2
389	1203	5
194	647	4
271	269	4
521	1013	1
326	612	2
222	364	1
886	200	3
222	724	3
543	684	4
497	1210	4
379	69	4
313	505	5
802	687	3
450	1119	4
805	545	1
176	1012	4
874	313	3
804	522	3
642	72	4
334	197	4
5	422	4
840	56	5
796	31	4
94	215	4
311	443	3
495	578	3
379	285	5
241	887	4
921	15	4
406	164	5
290	235	3
181	407	2
385	1103	3
699	1643	3
748	678	2
940	14	3
498	9	2
312	71	4
267	484	5
399	121	3
18	223	5
280	575	2
727	252	2
514	132	4
797	269	3
803	305	5
533	692	4
286	403	5
747	644	5
237	191	4
402	1060	3
785	183	5
112	690	4
511	300	4
896	385	4
94	223	5
174	724	5
608	655	5
453	385	3
622	737	5
159	259	4
653	451	2
30	301	4
682	890	2
201	1245	4
646	893	3
454	1	3
90	836	5
1	141	3
927	7	3
641	427	4
351	289	5
307	227	5
495	91	2
608	150	3
454	28	4
564	121	4
203	50	5
168	295	4
504	559	5
343	147	4
569	13	3
160	293	5
415	243	1
499	194	4
864	333	5
921	678	5
45	282	4
532	412	2
863	268	5
189	83	4
417	518	5
198	248	3
297	129	4
865	472	1
60	237	4
767	170	5
399	452	3
503	347	5
682	128	4
24	117	4
450	775	4
145	740	2
705	416	3
840	194	3
735	242	5
486	762	4
710	174	4
746	157	4
393	1016	5
514	204	5
236	549	4
347	117	5
514	423	5
886	33	4
862	252	3
18	961	3
841	315	4
144	191	4
161	186	4
405	761	1
92	518	5
592	89	4
276	452	3
870	511	3
601	141	4
60	1060	4
297	479	5
751	631	5
7	154	5
887	25	2
665	472	3
303	160	4
848	633	3
268	248	3
22	121	3
14	116	5
881	1028	3
321	863	3
437	558	3
308	824	3
7	396	4
749	365	3
885	88	4
328	849	3
90	1205	3
624	678	3
672	109	4
876	523	5
483	743	1
77	179	5
535	25	4
158	985	4
450	1222	3
276	85	3
500	42	5
276	436	4
561	207	3
187	1119	3
597	181	4
60	604	4
693	591	3
293	531	4
551	186	5
407	249	2
450	283	3
72	197	5
345	111	4
328	271	3
532	679	5
816	313	5
653	429	3
532	301	4
158	125	3
128	69	4
293	172	5
787	292	3
50	823	3
330	963	5
222	816	1
788	556	2
908	185	4
116	292	4
537	1166	2
504	180	4
627	245	4
104	276	4
6	178	4
889	568	3
450	422	3
796	633	5
373	704	2
496	1139	2
201	511	3
847	11	3
37	540	2
926	245	3
270	97	4
633	410	2
498	238	4
279	990	1
90	323	3
405	1475	1
409	48	2
618	427	5
699	270	4
504	1439	4
663	284	4
698	483	3
87	177	5
887	1015	5
380	1404	2
401	157	3
682	585	4
896	399	1
197	332	2
851	455	3
291	801	3
757	231	2
782	255	4
675	650	5
261	410	5
788	1407	3
870	367	4
332	326	5
908	427	5
103	252	2
638	176	3
653	1046	1
346	375	1
62	1131	3
234	1449	4
299	813	4
102	732	3
445	818	1
854	664	4
433	358	2
447	222	3
262	755	3
332	682	4
148	189	4
894	14	4
677	126	1
537	782	3
336	1054	1
843	209	3
674	405	4
758	790	4
110	161	5
717	287	5
686	474	5
711	658	4
500	49	4
738	179	3
51	132	4
715	28	5
806	111	3
682	772	4
711	312	5
11	268	5
91	504	3
562	66	1
487	99	4
23	91	4
894	245	4
300	456	4
846	549	4
913	222	3
943	205	5
104	127	3
151	317	5
266	25	3
826	1222	3
940	471	4
328	370	3
24	153	4
416	83	5
91	568	2
465	705	4
472	1139	5
567	607	4
95	1101	2
167	136	4
499	55	4
796	606	4
125	687	3
637	619	2
600	554	4
617	668	4
548	292	4
413	328	3
158	823	2
393	80	3
490	741	4
73	96	2
378	1107	3
693	708	3
154	482	4
412	92	3
875	8	3
476	67	4
648	226	4
508	173	4
794	150	4
872	628	4
788	132	5
64	539	1
405	469	1
622	721	4
135	12	4
886	187	4
655	610	4
181	1022	1
387	1134	1
844	12	5
496	1133	3
698	181	3
13	474	4
690	159	3
328	383	3
361	129	4
406	99	5
821	1	5
640	66	4
900	31	2
255	763	5
258	877	3
766	729	3
158	149	3
660	485	3
321	507	3
533	265	3
620	71	5
730	268	4
56	96	5
586	160	4
92	1142	4
557	246	5
376	514	4
454	215	4
899	229	2
554	173	3
587	349	3
460	221	4
299	1036	2
659	611	4
435	201	4
96	474	4
704	381	3
254	379	1
75	240	1
385	1007	3
470	273	3
234	11	2
648	174	5
59	174	5
661	196	3
503	739	1
754	282	4
268	762	2
868	202	3
1	234	4
158	163	4
347	692	4
64	435	4
887	926	5
883	703	3
538	100	4
757	148	4
405	709	1
782	1658	2
684	365	4
250	338	4
892	523	5
314	1047	4
711	189	5
138	496	4
267	141	4
59	51	5
766	672	3
194	1206	1
788	636	3
174	953	5
773	232	3
931	127	5
587	680	1
650	521	3
181	748	1
358	258	4
647	213	3
704	493	4
758	289	2
864	423	5
268	1091	2
538	164	3
109	323	3
666	28	3
897	368	1
367	218	4
896	24	4
936	181	4
541	763	3
447	135	5
294	328	4
391	58	4
41	435	3
864	501	3
804	239	4
305	183	4
514	462	4
654	258	4
697	295	3
653	550	3
405	395	3
45	764	4
804	185	4
569	283	4
295	39	4
935	281	5
13	400	4
197	688	1
798	377	3
261	288	4
527	96	4
823	175	4
648	1060	2
313	409	2
868	114	5
542	319	3
544	749	4
412	70	4
940	516	4
489	902	4
49	299	2
788	637	2
49	385	1
553	435	4
221	809	3
90	143	5
151	664	5
521	68	4
936	246	4
13	416	3
617	453	1
407	436	3
589	301	2
94	151	5
59	285	4
338	310	3
648	514	2
244	249	4
307	527	5
44	240	4
524	281	2
588	318	4
727	746	4
242	111	4
695	328	3
322	9	4
795	217	1
276	1245	3
897	479	4
805	162	2
533	96	4
82	125	3
497	748	4
385	257	3
776	109	4
758	147	4
796	48	3
290	204	4
283	435	5
579	845	4
399	543	3
608	132	2
805	470	5
669	258	2
833	129	3
224	569	3
194	227	1
279	465	5
593	318	5
13	200	3
755	887	3
92	1209	1
519	348	5
91	97	5
385	114	5
496	268	4
660	231	2
199	408	5
889	631	3
914	1259	1
452	663	2
90	509	5
59	672	5
764	252	3
405	1070	1
452	99	3
535	132	5
933	179	5
297	652	3
387	223	5
378	167	4
843	25	2
276	355	3
881	209	3
514	237	4
363	185	5
7	427	5
227	1067	4
389	605	5
659	315	3
377	323	2
297	515	5
883	209	3
189	1402	4
310	258	3
224	893	3
407	227	2
216	274	3
758	338	4
787	308	3
450	287	4
109	186	3
378	381	4
654	98	5
262	99	3
529	340	1
178	651	4
624	288	4
92	172	4
782	687	2
579	1074	3
706	742	2
424	688	2
919	582	5
896	393	3
22	683	1
56	1074	3
886	1303	1
774	185	2
161	898	3
561	168	4
174	132	2
291	636	4
651	116	2
328	194	3
807	181	5
276	343	4
68	121	1
929	209	3
162	628	4
898	310	4
836	289	1
234	785	3
862	476	4
429	435	4
409	433	4
276	3	3
845	896	3
283	186	5
327	529	3
766	436	4
835	160	3
709	64	5
405	553	1
896	636	3
796	227	4
759	332	4
454	531	2
1	62	3
587	895	4
764	111	4
913	186	3
889	696	3
305	151	4
919	687	1
90	269	5
398	523	4
276	73	3
346	168	4
200	50	5
233	70	5
497	1415	2
653	187	4
891	118	4
293	230	2
15	111	4
389	618	4
90	311	4
602	871	3
883	736	3
479	173	5
705	196	4
768	354	3
305	748	3
387	209	5
830	195	3
187	659	5
296	462	4
354	319	3
532	576	5
226	224	4
889	2	3
524	605	1
480	79	4
450	518	4
334	42	4
698	625	3
92	51	4
130	243	2
435	448	3
148	89	5
262	200	3
619	187	5
487	540	2
175	136	4
251	612	5
356	333	5
932	380	4
429	493	4
306	19	5
665	157	3
711	408	5
151	381	5
579	238	3
543	191	4
293	484	5
693	527	3
569	111	3
545	524	4
26	248	3
611	750	5
164	751	4
889	291	3
472	260	4
416	173	5
59	143	1
311	173	5
469	605	4
883	659	3
94	218	3
286	559	4
862	141	4
345	518	4
343	188	4
311	212	3
290	28	5
532	689	4
725	245	4
455	942	4
699	870	3
632	181	5
655	500	2
266	124	4
401	100	4
312	505	5
515	326	2
940	181	3
429	498	5
215	180	3
883	304	3
872	977	3
118	5	2
430	165	4
736	293	4
439	13	3
280	157	3
312	521	5
263	322	3
230	622	3
363	17	4
694	474	4
466	405	3
389	550	3
362	321	2
293	68	3
234	47	2
445	644	3
651	242	5
703	257	5
312	223	5
207	660	4
707	185	3
290	1	5
10	157	5
804	203	4
700	180	3
382	98	3
734	22	3
745	9	4
650	157	3
226	98	5
469	194	5
766	609	3
504	99	3
417	1036	3
754	476	4
299	733	3
806	70	2
618	197	3
472	455	4
641	1039	4
243	306	4
293	223	4
130	330	4
795	257	3
774	515	2
42	2	5
886	435	3
105	270	5
548	504	5
184	1086	4
406	665	3
385	128	5
66	294	4
429	1020	4
846	182	5
181	1164	3
630	153	3
652	245	4
936	547	5
174	204	4
542	588	4
128	133	5
773	233	1
514	301	4
747	357	5
825	591	4
42	172	5
537	181	2
861	170	5
500	665	3
749	434	4
522	168	5
125	914	1
141	1023	4
