-0.35767	-0.52922	-0.65226	-0.68047	0.96632	-0.87389	0.16832	0.72197	0.54215	7.6899
-0.92472	0.45302	-0.97033	0.84098	-0.11804	0.375	0.97706	-0.37229	-0.45321	3.9239
0.62372	-0.72458	-0.42871	-0.77789	-0.50049	0.4652	-0.96483	-0.75008	0.95031	0.24359
-0.90938	0.17805	-0.98526	-0.85495	0.25899	-0.77483	0.24361	0.33831	-0.093267	5.7388
-0.40495	0.37071	0.52402	0.28933	0.19682	0.85126	-0.7188	0.56735	-0.14065	-0.91401
-0.39216	0.88128	0.75985	-0.069511	-0.97987	-0.84139	0.60728	-0.22835	-0.0015476	-1.5668
0.07277	0.58189	0.59082	-0.19719	0.072854	-0.81777	-0.837	-0.22587	-0.88454	-9.1621
-0.7596	-0.70754	-0.4687	0.62061	0.03869	0.59196	-0.34027	0.70334	-0.11453	6.4427
0.59053	0.51762	0.24677	-0.87791	0.84409	-0.76776	-0.48616	-0.10185	-0.52734	-8.181
0.0051015	-0.18513	-0.89465	-0.86669	-0.64871	-0.98982	-0.85206	0.65717	-0.60236	-1.0318
-0.54403	-0.27566	0.47429	0.90019	0.19393	-0.96607	-0.45526	0.67118	0.023754	1.0608
0.66256	0.79871	-0.32488	0.15447	-0.98796	0.13824	0.019898	0.78519	0.27842	-1.318
-0.77311	-0.085313	0.36369	0.98446	0.61797	0.92026	-0.20349	0.50289	-0.72616	2.0273
0.99865	-0.6662	-0.35602	-0.62292	0.17211	-0.75253	-0.99088	0.34925	-0.47278	-5.0428
0.5166	-0.31109	-0.57254	0.90238	-0.43377	-0.81154	-0.74232	-0.75944	0.43674	-4.9891
0.03692	-0.89921	0.3253	0.29113	-0.53823	0.30834	0.83686	-0.94095	0.0016961	0.06598
-0.046751	-0.81283	-0.99766	-0.16224	-0.80644	-0.56608	-0.45044	0.22716	-0.67715	-1.2453
-0.45498	-0.67264	0.50343	-0.76466	0.06363	-0.50987	0.50388	0.46399	-0.27448	4.6813
0.92632	0.26363	0.47433	-0.45403	-0.72473	-0.63784	0.957	0.90498	-0.75859	-2.805
-0.36111	0.48663	0.10912	-0.88996	0.53458	0.80228	0.1467	0.25276	0.43862	3.5306
-0.094095	0.55844	0.99216	-0.9549	-0.90725	-0.13235	-0.041125	-0.062332	-0.45486	-6.6695
0.066437	0.041617	-0.23643	0.22	-0.97527	-0.086883	-0.76237	-0.027747	0.3582	-0.58322
0.56676	-0.95516	0.70318	0.87053	0.64962	-0.62246	0.10094	0.73261	0.35364	2.3496
-0.17533	0.19899	0.9127	0.43917	0.66938	0.86104	0.39972	0.63545	-0.4777	-1.4746
0.81959	-0.32367	-0.63166	-0.90456	-0.65104	0.59013	0.41484	0.21677	-0.034239	1.4861
-0.7587	0.56877	-0.44595	0.72345	0.57644	-0.64087	-0.51608	0.13643	-0.035031	-1.2566
0.74493	0.79175	-0.63696	-0.8994	-0.38534	-0.56786	-0.017463	0.013906	-0.18682	-5.2488
0.30278	-0.14819	0.87132	0.62601	0.86304	0.58506	0.10666	0.72999	0.73822	2.9982
-0.13701	0.99629	0.35862	-0.38417	0.76154	0.0087736	-0.11861	0.34435	0.7497	0.83517
-0.72567	0.66154	-0.31229	0.75376	-0.59019	-0.36603	0.33659	-0.42283	-0.27057	-1.5104
-0.96317	0.25768	-0.038472	0.043547	0.078697	-0.8518	0.86821	0.8117	0.16952	7.272
-0.26852	0.57559	-0.011318	-0.042997	0.46037	0.48124	0.30448	-0.88109	0.6109	-0.2035
-0.96538	0.96566	-0.24379	-0.096376	0.60118	0.91917	-0.66559	0.056997	0.49446	3.4888
-0.057113	-0.64136	-0.13329	-0.32087	0.69993	-0.94258	-0.51991	0.016483	-0.59329	-2.148
-0.73668	-0.13341	0.79532	-0.21059	-0.058388	-0.59512	-0.22934	-0.024066	-0.6316	-1.4568
0.68971	-0.16849	-0.36716	-0.22073	0.72877	-0.67102	-0.35866	0.69945	-0.50747	-3.7937
0.91481	0.92784	0.41961	0.18443	0.26849	-0.58934	0.15547	0.76757	0.74622	-0.18683
-0.60774	-0.7849	0.59662	-0.81338	-0.55841	-0.37392	0.9744	0.86294	-0.13421	6.7828
0.47548	0.62252	0.94023	-0.21456	-0.71972	0.72025	-0.46311	-0.69902	-0.40787	-8.2545
-0.88882	-0.080948	0.063755	0.79125	-0.71018	0.017693	0.15615	-0.93747	-0.1318	-0.87589
0.028988	0.25124	-0.19791	0.0011481	0.54818	0.18047	-0.41574	-0.60815	0.17506	-3.9777
-0.76243	0.57439	0.68133	0.8264	0.0021799	0.15623	0.83668	0.27395	0.4299	2.4996
0.2853	0.8494	-0.6675	-0.67919	-0.33825	-0.069063	-0.77123	0.50167	-0.64383	-4.6399
-0.67468	0.85556	-0.051488	-0.4135	0.66134	-0.85995	-0.051274	-0.38233	0.77963	1.5552
-0.87666	0.98014	-0.6641	0.67293	0.46054	-0.603	0.59829	-0.14866	-0.29109	-0.78532
0.11701	0.84068	-0.57283	0.57282	-0.92997	-0.19973	0.65166	0.25474	0.80279	1.3092
-0.71124	-0.13774	-0.1095	0.8451	0.59467	0.12139	-0.25219	0.24756	0.14668	5.5112
-0.26344	0.55534	-0.021094	-0.57631	0.51421	-0.13827	-0.4168	0.1763	-0.09709	-0.58004
-0.59762	-0.16155	0.94562	-0.28765	0.38651	-0.069569	-0.25088	-0.38506	-0.042524	0.063716
-0.99964	0.32771	0.29267	0.38444	-0.00026605	0.83827	0.97346	-0.34946	0.47337	4.218
0.62	-0.60912	0.92486	0.86235	-0.61047	-0.08004	-0.13339	0.88879	0.17225	-1.1901
0.80614	-0.65274	0.54433	-0.13464	0.3296	-0.56333	0.63087	0.73575	0.45339	1.6121
-0.11869	0.91291	0.80985	0.21974	-0.67249	-0.45924	-0.87148	0.26627	-0.21534	-5.0627
-0.26833	0.97007	-0.95057	0.37555	-0.22239	-0.98114	-0.14449	0.11302	0.77231	1.2802
-0.27039	0.88276	0.86334	0.58966	-0.69381	0.64275	-0.96011	-0.26047	0.92054	-0.49181
-0.42425	-0.39705	-0.51919	0.73311	-0.89456	0.8599	-0.23696	0.062376	0.15603	3.4107
0.67019	0.85324	-0.67747	-0.10991	0.38466	-0.0057118	-0.17205	0.39086	-0.35053	-3.996
0.95176	0.061168	0.92263	0.43877	-0.8633	0.31654	0.11963	0.47091	-0.91551	-7.1172
-0.57142	0.72054	-0.072463	0.55088	0.14203	-0.39559	0.76685	0.28544	-0.20688	3.0773
0.33202	-0.45411	-0.83715	-0.062829	0.89946	-0.706	-0.026891	0.54144	0.46036	3.6686
-0.1185	0.88515	0.7245	0.2423	-0.78234	-0.53351	0.52812	-0.5508	0.21394	-3.8834
-0.17442	0.03983	-0.94734	0.37463	0.13272	0.10789	0.34167	-0.13634	0.43798	3.634
0.6931	-0.036981	0.77999	-0.66813	-0.73581	0.47604	0.61737	-0.43889	-0.49801	-4.8176
0.004729	-0.46137	0.61193	-0.45993	-0.77749	-0.65858	0.98476	0.6498	-0.89332	-0.45545
-0.54196	0.24743	-0.22703	0.0083533	0.60673	-0.56535	0.65922	0.13531	0.51811	5.3862
0.42409	0.91079	0.31361	-0.588	0.79108	-0.11595	-0.58531	0.55543	0.57186	-2.6297
-0.13564	-0.12451	-0.31609	-0.095044	-0.41979	0.25616	0.75042	-0.19494	-0.83073	-0.88449
-0.16811	0.74485	-0.56485	0.60849	0.13113	-0.53252	-0.73491	0.37115	0.5323	0.74456
0.86253	0.40282	0.69693	0.34553	-0.96034	-0.83109	-0.22589	0.66039	0.5597	-4.093
-0.70576	-0.045435	-0.82775	-0.47086	-0.39027	-0.29431	-0.72894	0.62184	0.5834	6.3496
-0.96032	-0.2212	0.80547	-0.965	0.81821	-0.73371	0.94304	0.68634	0.62896	10.132
-0.15197	-0.2149	0.33331	0.24893	0.18711	-0.072405	-0.84621	-0.30325	0.18412	-1.3668
0.8936	-0.66668	-0.64713	0.34599	0.16308	-0.81001	0.54537	0.87758	-0.00097402	-0.19074
0.46154	-0.22985	0.22297	-0.19817	0.73437	0.42853	0.54511	-0.85472	0.16061	-0.97918
-0.37618	-0.51025	0.98822	0.77194	0.66858	-0.26513	-0.36984	-0.61701	-0.75069	-5.0749
-0.68985	0.62113	-0.33311	-0.035302	-0.71106	0.52609	-0.18226	0.098615	0.58196	5.279
0.97823	-0.36564	-0.10374	-0.038834	-0.8939	-0.048968	0.10516	-0.053864	-0.46491	-4.2367
0.7058	0.12268	0.0066025	0.8181	0.75505	0.13549	-0.13006	-0.84806	0.56072	-5.0404
0.34719	-0.41451	-0.89008	-0.37179	-0.16039	-0.43851	-0.76415	-0.94466	0.73324	-0.32896
-0.46096	0.61206	0.10428	-0.44322	-0.7055	-0.69883	0.52941	-0.8967	0.61569	0.67937
0.8051	-0.6309	-0.10549	0.72236	-0.54887	-0.55819	0.32366	-0.21141	-0.31741	-4.5436
-0.46859	-0.95812	-0.63	0.69364	-0.38518	0.33711	0.71899	0.94456	-0.56658	8.5958
0.7073	-0.2379	-0.76916	0.64491	0.52652	-0.48916	0.86893	-0.28414	-0.78738	-3.0122
-0.16174	-0.74305	-0.72898	0.17574	-0.37288	-0.79554	-0.060337	0.059607	0.60687	5.9309
-0.82863	-0.94868	0.89872	0.96847	-0.9593	0.34298	0.64778	0.50876	0.024422	7.1199
0.87092	-0.15585	0.095824	-0.49882	0.66009	-0.62086	-0.82132	-0.27762	-0.10531	-4.9733
0.64714	0.70481	-0.81995	0.49926	0.98355	-0.2706	-0.40074	-0.56872	0.16948	-6.4634
0.86491	-0.64507	0.65305	-0.38314	0.95855	0.087091	-0.8416	-0.9708	-0.375	-8.8549
0.27406	-0.77367	-0.04791	-0.95769	0.21072	-0.79967	-0.30167	0.34351	-0.59179	-0.56912
0.97303	-0.7321	0.81779	-0.45136	0.15806	0.089892	0.61846	-0.63318	0.27549	-3.3427
0.2585	-0.69432	-0.61003	0.98289	-0.28099	0.029673	0.40049	0.072574	-0.029024	1.3365
-0.14183	0.047567	-0.12974	-0.2424	0.74453	0.2306	0.95101	-0.47411	-0.79468	0.208
-0.44597	-0.0031193	0.37669	0.98411	0.64788	-0.68194	0.85132	-0.34598	-0.87325	-1.644
0.65866	0.1312	0.7656	-0.47641	-0.44839	-0.45615	-0.81214	0.95611	0.4442	-1.1298
0.85892	-0.11395	-0.068577	0.30058	-0.050001	0.58782	-0.72961	-0.6011	-0.51526	-9.1042
0.90915	-0.16325	-0.83653	0.43395	-0.86629	-0.1278	-0.88375	0.60498	0.40384	-1.9409
-0.66617	0.59648	0.36133	0.43448	-0.97741	-0.73247	0.22671	-0.085056	0.09397	1.011
-0.63927	-0.22469	-0.81778	0.47282	0.67987	-0.4543	0.6605	0.14492	0.53851	9.3582
0.89541	0.15571	-0.88761	-0.77948	-0.80584	0.31402	0.18876	-0.62834	0.45823	-0.59675
0.26414	-0.28894	0.97552	-0.72944	0.0089299	0.0047422	-0.28081	-0.76125	0.12156	-1.531
0.092873	-0.088894	-0.53237	0.17123	0.67011	-0.22484	0.94447	-0.47859	-0.4625	-0.41246
0.29321	-0.20623	0.62457	0.028828	0.30604	-0.25548	-0.47395	0.236	-0.30733	-2.5078
0.98047	-0.70396	-0.71659	0.27028	0.2402	0.74032	0.94535	-0.0059822	0.5281	4.7045
0.62619	-0.68157	0.57609	0.82738	0.35156	0.28898	0.10123	0.97641	0.12081	0.39736
0.82672	-0.95853	0.07449	-0.28341	0.65848	-0.091081	-0.10934	-0.71387	-0.76994	-7.1044
0.11824	-0.067234	-0.52879	-0.14382	-0.12328	-0.97224	0.79688	-0.29201	0.18942	0.76933
-0.37427	0.06167	-0.18166	0.59297	-0.89156	-0.50081	0.004735	0.057783	-0.16697	-0.41286
-0.11209	0.09356	-0.67314	-0.40677	-0.55828	0.31004	0.83783	0.37013	-0.14316	2.8889
-0.46808	-0.91566	-0.11784	0.19388	0.76332	0.0050953	0.86542	0.031649	-0.75048	3.1368
-0.71457	0.62312	-0.14634	0.66775	0.12951	-0.17269	-0.77011	-0.81851	-0.319	-6.342
0.5341	0.30749	-0.37178	-0.82541	-0.61439	0.52987	0.4756	0.91779	-0.27331	1.3588
0.21802	0.18592	0.88376	0.17479	-0.84378	-0.49783	0.32365	-0.10742	0.20774	-3.3733
-0.56445	0.44142	-0.50764	0.58338	-0.62035	-0.49782	0.53162	-0.34582	0.34786	2.4597
-0.061291	-0.20604	0.99625	-0.89285	0.93072	-0.010557	-0.73873	-0.92746	-0.56981	-8.813
0.58936	-0.57012	-0.88755	-0.39269	-0.24189	0.95892	0.95893	0.026646	-0.69859	-0.16349
0.17215	0.2534	0.72721	-0.89015	0.46324	0.45685	0.34353	0.61062	-0.75365	-2.3992
0.82713	0.64019	0.17231	-0.46348	-0.75524	-0.72405	0.75405	0.87197	-0.48513	-3.9386
0.50403	0.1407	0.17354	-0.39366	0.22272	0.23985	-0.89176	-0.030505	-0.93037	-10.951
0.61866	0.40894	-0.21243	-0.042764	-0.52568	0.48209	-0.01726	-0.0603	0.70036	-1.0643
0.45403	0.44674	-0.02907	0.46188	0.56157	-0.30853	-0.024058	0.68861	0.45504	-0.38394
0.69076	0.27814	-0.0063627	-0.20162	-0.38392	-0.3815	0.16361	-0.75751	-0.17414	-5.7519
0.23178	0.091792	0.60246	0.040012	-0.41397	-0.55007	0.82325	-0.69747	-0.70788	-6.5551
0.22704	-0.74494	-0.14206	-0.75065	0.77251	-0.64868	0.50731	0.32914	0.095367	4.8266
-0.98064	-0.96649	0.21205	0.32021	-0.34333	-0.93495	0.77185	0.63477	0.61486	10.529
0.12629	0.14888	0.26525	-0.15059	-0.73741	-0.74332	-0.65083	0.62662	-0.27338	-3.1027
0.70815	-0.19071	0.051385	0.7152	0.056062	0.61134	-0.8521	0.74503	-0.053408	-1.7877
-0.096218	0.83585	-0.19189	0.91723	-0.57356	-0.70602	-0.46143	-0.17755	-0.10249	-4.9555
-0.32339	-0.76742	0.37917	-0.51104	0.81143	0.94864	-0.57459	-0.76745	0.42456	2.3236
-0.82966	0.10524	-0.14954	0.51418	-0.1546	-0.61585	-0.34265	-0.94807	0.6163	1.7177
0.78977	-0.50982	-0.5226	0.94158	-0.026367	0.012607	0.32164	-0.71947	-0.55725	-3.7312
-0.11059	-0.64793	0.54888	0.37488	-0.83841	-0.55711	-0.039675	0.35386	-0.40228	0.2799
0.78716	0.85502	-0.60013	0.19638	0.92555	-0.018868	-0.57676	0.68273	0.96062	-0.38349
0.05435	-0.75293	-0.33322	-0.053617	-0.041434	-0.14163	0.66226	0.20869	0.40832	5.0169
-0.093987	0.60428	-0.30785	-0.7497	-0.6567	-0.98798	-0.55818	-0.65949	-0.19872	-6.2605
-0.97173	-0.32031	-0.12144	-0.053221	-0.882	-0.60813	0.44659	0.1357	-0.24613	5.2099
-0.46435	-0.78728	0.68099	0.36946	0.61413	0.51745	0.32303	0.68963	-0.33601	4.1414
0.59733	-0.28755	0.59626	-0.16231	-0.97693	-0.36158	-0.54803	-0.22472	0.4666	-1.8814
-0.58926	0.72836	0.33153	-0.29835	-0.60494	-0.29544	0.48368	0.22867	0.084922	1.5402
0.28563	-0.27955	-0.49329	-0.59158	0.42233	0.34402	0.78444	0.022882	0.10567	3.2996
0.38734	0.8641	-0.30149	-0.6093	0.0034531	0.20059	0.4431	-0.15586	-0.7244	-6.428
-0.80585	0.50568	-0.089581	-0.58415	0.64835	-0.1752	-0.17794	-0.7994	0.36876	1.9627
0.47869	0.28786	0.41345	-0.76247	-0.66603	0.59969	0.43111	0.55162	-0.42425	0.699
0.95221	0.81585	-0.001875	0.25768	0.6899	0.37868	0.88317	-0.47779	0.84007	-0.70059
0.5148	-0.33139	-0.30318	0.92609	-0.40216	0.93218	0.87082	-0.88836	-0.75257	-4.9665
-0.58691	-0.20123	0.61294	0.94795	0.16622	0.77759	0.13329	-0.27523	0.51375	2.5471
-0.64998	0.39332	-0.65375	0.76889	0.94428	0.22374	-0.92932	-0.59053	-0.11266	-3.1081
0.82164	-0.51169	-0.57018	0.48177	0.71862	0.92983	-0.87956	0.36775	0.77633	2.0894
-0.4608	-0.36754	0.69076	0.51796	0.44256	-0.063055	-0.62303	-0.75723	0.6986	-1.3866
-0.62114	0.41459	-0.13355	0.68169	0.34383	0.18462	-0.24771	-0.0069784	0.29914	0.32115
-0.12911	0.058589	0.88007	-0.46686	0.59795	-0.23575	0.13735	0.30776	0.9464	4.4439
0.82482	0.9601	0.56477	-0.35357	0.60904	0.60451	0.33806	0.06274	0.72794	-1.6206
-0.61976	-0.26904	0.65616	0.92789	-0.30011	-0.17348	0.80997	0.90975	-0.05339	4.9623
0.41804	0.23968	-0.44941	-0.33864	-0.95643	-0.4633	0.55886	0.4229	0.81342	4.4465
0.52729	0.76054	-0.2237	0.68813	0.11241	-0.48343	0.77222	0.69774	-0.34947	-1.6682
-0.45571	0.065868	0.86719	0.69009	-0.52492	0.54967	0.30809	-0.070857	0.27369	1.2421
-0.40985	-0.75057	-0.10813	-0.11167	-0.27303	0.41423	-0.74737	0.66383	0.87141	8.8097
0.92244	0.62075	-0.47365	0.86171	-0.15497	-0.13502	-0.99679	0.10407	-0.19187	-6.9762
-0.57321	-0.11536	0.4742	-0.6798	0.26973	-0.26962	-0.65211	-0.27282	0.77147	3.7315
-0.23882	-0.14197	0.11102	-0.98065	0.6938	0.74181	0.26772	0.35405	0.23406	5.6212
0.33546	-0.70902	0.015444	0.67409	0.74288	0.4938	0.63607	0.53133	-0.81951	0.061488
-0.25168	-0.55725	-0.30667	-0.31304	0.89662	-0.41287	-0.1018	-0.075397	0.43924	4.0682
0.36626	-0.2427	-0.99098	-0.74821	0.78368	-0.46514	0.61785	0.23377	-0.74668	-1.3363
0.95064	0.25748	-0.4346	0.11831	-0.76593	-0.050674	-0.94259	-0.60944	0.7064	-4.133
0.33785	0.38624	0.69052	-0.57417	0.43384	-0.62483	-0.92994	0.35297	-0.89823	-7.387
0.39487	-0.30605	-0.37037	0.30722	0.2869	-0.071066	-0.23301	-0.6069	-0.27632	-3.3549
-0.505	0.42482	0.88264	-0.1691	-0.86216	0.86418	-0.38652	0.13241	0.74656	2.7204
0.74505	-0.56805	0.33653	-0.16553	0.55211	0.045593	-0.36054	0.90195	0.030515	-0.3996
0.55313	0.22863	-0.97949	0.4228	-0.3732	0.17911	-0.53894	0.92472	0.17407	0.35125
